Date,Drug_Name,Brand_Name,Strength,Opening_Stock,Received_Qty,Issued_Qty,Closing_Stock,Shortage_Flag,Lead_Time,USD_Rate
2021-04-01,Atorvastatin,Atovic ,10mg,581.0,544.0,518.0,607.0,0,8.0,201.3
2021-05-01,Atorvastatin,Atovic ,10mg,607.0,526.0,501.0,632.0,0,11.0,200.5
2021-06-01,Atorvastatin,Atovic ,10mg,632.0,449.0,428.0,653.0,0,7.0,201.8
2021-07-01,Atorvastatin,Atovic ,10mg,653.0,531.0,506.0,678.0,0,9.0,202.4
2021-08-01,Atorvastatin,Atovic ,10mg,678.0,631.0,601.0,708.0,0,8.0,203.1
2021-09-01,Atorvastatin,Atovic ,10mg,708.0,620.0,590.0,738.0,0,10.0,203.5
2021-10-01,Atorvastatin,Atovic ,10mg,738.0,372.0,354.0,756.0,0,12.0,203.2
2021-11-01,Atorvastatin,Atovic ,10mg,756.0,376.0,358.0,774.0,0,7.0,203.8
2021-12-01,Atorvastatin,Atovic ,10mg,774.0,528.0,503.0,799.0,0,13.0,204.5
2022-01-01,Atorvastatin,Atovic ,10mg,799.0,360.0,343.0,816.0,0,14.0,205.1
2022-02-01,Atorvastatin,Atovic ,10mg,816.0,353.0,336.0,833.0,0,11.0,208.4
2022-03-01,Atorvastatin,Atovic ,10mg,833.0,416.0,396.0,853.0,0,15.0,290.5
2022-04-01,Atorvastatin,Atovic ,10mg,853.0,501.0,477.0,877.0,0,18.0,320.1
2022-05-01,Atorvastatin,Atovic ,10mg,877.0,484.0,461.0,900.0,0,14.0,355.4
2022-06-01,Atorvastatin,Atovic ,10mg,900.0,461.0,439.0,922.0,0,12.0,360.2
2022-07-01,Atorvastatin,Atovic ,10mg,922.0,466.0,444.0,944.0,0,11.0,362.5
2022-08-01,Atorvastatin,Atovic ,10mg,944.0,462.0,440.0,966.0,0,15.0,361.8
2022-09-01,Atorvastatin,Atovic ,10mg,966.0,440.0,419.0,987.0,0,10.0,363.2
2022-10-01,Atorvastatin,Atovic ,10mg,987.0,685.0,652.0,1020.0,0,9.0,365.1
2022-11-01,Atorvastatin,Atovic ,10mg,1020.0,491.0,468.0,1043.0,0,12.0,366.5
2022-12-01,Atorvastatin,Atovic ,10mg,1043.0,525.0,500.0,1068.0,0,13.0,368.2
2023-01-01,Atorvastatin,Atovic ,10mg,1068.0,426.0,406.0,1088.0,0,14.0,365.4
2023-02-01,Atorvastatin,Atovic ,10mg,1088.0,456.0,434.0,1110.0,0,12.0,362.1
2023-03-01,Atorvastatin,Atovic ,10mg,1110.0,438.0,417.0,1131.0,0,11.0,340.5
2023-04-01,Atorvastatin,Atovic ,10mg,1131.0,343.0,327.0,1147.0,0,15.0,325.2
2023-05-01,Atorvastatin,Atovic ,10mg,1147.0,435.0,414.0,1168.0,0,8.0,315.8
2023-06-01,Atorvastatin,Atovic ,10mg,1168.0,421.0,401.0,1188.0,0,9.0,310.4
2023-07-01,Atorvastatin,Atovic ,10mg,1188.0,401.0,382.0,1207.0,0,7.0,312.1
2023-08-01,Atorvastatin,Atovic ,10mg,1207.0,467.0,445.0,1229.0,0,8.0,315.6
2023-09-01,Atorvastatin,Atovic ,10mg,1229.0,667.0,635.0,1261.0,0,7.0,318.9
2023-10-01,Atorvastatin,Atovic ,10mg,1261.0,525.0,500.0,1286.0,0,10.0,320.5
2023-11-01,Atorvastatin,Atovic ,10mg,1286.0,621.0,591.0,1316.0,0,11.0,322.1
2023-12-01,Atorvastatin,Atovic ,10mg,1316.0,532.0,507.0,1341.0,0,9.0,324.5
2024-01-01,Atorvastatin,Atovic ,10mg,1341.0,561.0,534.0,1368.0,0,10.0,323.8
2024-02-01,Atorvastatin,Atovic ,10mg,1368.0,445.0,424.0,1389.0,0,12.0,318.2
2024-03-01,Atorvastatin,Atovic ,10mg,1389.0,573.0,546.0,1416.0,0,14.0,310.5
2024-04-01,Atorvastatin,Atovic ,10mg,1416.0,621.0,591.0,1446.0,0,15.0,305.1
2024-05-01,Atorvastatin,Atovic ,10mg,1446.0,533.0,508.0,1471.0,0,18.0,302.4
2024-06-01,Atorvastatin,Atovic ,10mg,1471.0,654.0,623.0,1502.0,0,12.0,300.8
2024-07-01,Atorvastatin,Atovic ,10mg,1502.0,665.0,633.0,1534.0,0,10.0,304.5
2024-08-01,Atorvastatin,Atovic ,10mg,1534.0,560.0,533.0,1561.0,0,9.0,302.1
2024-09-01,Atorvastatin,Atovic ,10mg,1561.0,503.0,479.0,1585.0,0,11.0,300.5
2024-10-01,Atorvastatin,Atovic ,10mg,1585.0,482.0,459.0,1608.0,0,10.0,305.8
2024-11-01,Atorvastatin,Atovic ,10mg,1608.0,564.0,537.0,1635.0,0,9.0,310.2
2024-12-01,Atorvastatin,Atovic ,10mg,1635.0,571.0,544.0,1662.0,0,11.0,315.4
2025-01-01,Atorvastatin,Atovic ,10mg,1662.0,482.0,459.0,1685.0,0,12.0,320.1
2025-02-01,Atorvastatin,Atovic ,10mg,1685.0,557.0,530.0,1712.0,0,14.0,322.5
2025-03-01,Atorvastatin,Atovic ,10mg,1712.0,628.0,598.0,1742.0,0,12.0,325.8
2025-04-01,Atorvastatin,Atovic ,10mg,1742.0,664.0,632.0,1774.0,0,11.0,328.1
2025-05-01,Atorvastatin,Atovic ,10mg,1774.0,799.0,761.0,1812.0,0,10.0,330.4
2025-06-01,Atorvastatin,Atovic ,10mg,1812.0,987.0,940.0,1859.0,0,14.0,332.1
2025-07-01,Atorvastatin,Atovic ,10mg,1859.0,1238.0,1179.0,1918.0,0,15.0,335.2
2025-08-01,Atorvastatin,Atovic ,10mg,1918.0,859.0,818.0,1959.0,0,12.0,338.5
2025-09-01,Atorvastatin,Atovic ,10mg,1959.0,297.0,283.0,1973.0,0,10.0,340.2
2025-10-01,Atorvastatin,Atovic ,10mg,1973.0,344.0,328.0,1989.0,0,11.0,342.1
2025-11-01,Atorvastatin,Atovic ,10mg,1989.0,748.0,712.0,2025.0,0,13.0,345.5
2025-12-01,Atorvastatin,Atovic ,10mg,2025.0,174.0,166.0,2033.0,0,14.0,348.9
2026-01-01,Atorvastatin,Atovic ,10mg,2033.0,185.0,176.0,2042.0,0,10.0,310.5
2020-01-01,Losartan Potassium,Zaart ,50mg,1000.0,5852.0,5573.0,1279.0,0,7.0,181.3
2020-02-01,Losartan Potassium,Zaart ,50mg,1279.0,7543.0,7184.0,1638.0,0,8.0,181.5
2020-03-01,Losartan Potassium,Zaart ,50mg,1638.0,6678.0,6360.0,1956.0,0,6.0,185.3
2020-04-01,Losartan Potassium,Zaart ,50mg,1956.0,7368.0,7017.0,2307.0,0,9.0,192.5
2020-05-01,Losartan Potassium,Zaart ,50mg,2307.0,5971.0,5687.0,2591.0,0,7.0,188.2
2020-06-01,Losartan Potassium,Zaart ,50mg,2591.0,6128.0,5836.0,2883.0,0,10.0,186.4
2020-07-01,Losartan Potassium,Zaart ,50mg,2883.0,5864.0,5585.0,3162.0,0,8.0,185.9
2020-08-01,Losartan Potassium,Zaart ,50mg,3162.0,5145.0,4900.0,3407.0,0,7.0,184.2
2020-09-01,Losartan Potassium,Zaart ,50mg,3407.0,6427.0,6121.0,3713.0,0,9.0,184.8
2020-10-01,Losartan Potassium,Zaart ,50mg,3713.0,6550.0,6238.0,4025.0,0,6.0,184.5
2020-11-01,Losartan Potassium,Zaart ,50mg,4025.0,6754.0,6432.0,4347.0,0,8.0,185.1
2020-12-01,Losartan Potassium,Zaart ,50mg,4347.0,8159.0,7770.0,4736.0,0,11.0,186.7
2021-01-01,Losartan Potassium,Zaart ,50mg,4736.0,8417.0,8016.0,5137.0,0,9.0,190.2
2021-02-01,Losartan Potassium,Zaart ,50mg,5137.0,6609.0,6294.0,5452.0,0,10.0,194.5
2021-03-01,Losartan Potassium,Zaart ,50mg,5452.0,7493.0,7136.0,5809.0,0,12.0,198.1
2021-04-01,Losartan Potassium,Zaart ,50mg,5809.0,6411.0,6106.0,6114.0,0,8.0,201.3
2021-05-01,Losartan Potassium,Zaart ,50mg,6114.0,6900.0,6571.0,6443.0,0,11.0,200.5
2021-06-01,Losartan Potassium,Zaart ,50mg,6443.0,6074.0,5785.0,6732.0,0,7.0,201.8
2021-07-01,Losartan Potassium,Zaart ,50mg,6732.0,8191.0,7801.0,7122.0,0,9.0,202.4
2021-08-01,Losartan Potassium,Zaart ,50mg,7122.0,6632.0,6316.0,7438.0,0,8.0,203.1
2021-09-01,Losartan Potassium,Zaart ,50mg,7438.0,6064.0,5775.0,7727.0,0,10.0,203.5
2021-10-01,Losartan Potassium,Zaart ,50mg,7727.0,7650.0,7286.0,8091.0,0,12.0,203.2
2021-11-01,Losartan Potassium,Zaart ,50mg,8091.0,4803.0,4574.0,8320.0,0,7.0,203.8
2021-12-01,Losartan Potassium,Zaart ,50mg,8320.0,5156.0,4910.0,8566.0,0,13.0,204.5
2022-01-01,Losartan Potassium,Zaart ,50mg,8566.0,8215.0,7824.0,8957.0,0,14.0,205.1
2022-02-01,Losartan Potassium,Zaart ,50mg,8957.0,7595.0,7233.0,9319.0,0,11.0,208.4
2022-03-01,Losartan Potassium,Zaart ,50mg,9319.0,7920.0,7543.0,9696.0,0,15.0,290.5
2022-04-01,Losartan Potassium,Zaart ,50mg,9696.0,6212.0,5916.0,9992.0,0,18.0,320.1
2022-05-01,Losartan Potassium,Zaart ,50mg,9992.0,7376.0,7025.0,10343.0,0,14.0,355.4
2022-06-01,Losartan Potassium,Zaart ,50mg,10343.0,9663.0,9203.0,10803.0,0,12.0,360.2
2022-07-01,Losartan Potassium,Zaart ,50mg,10803.0,7826.0,7453.0,11176.0,0,11.0,362.5
2022-08-01,Losartan Potassium,Zaart ,50mg,11176.0,6935.0,6605.0,11506.0,0,15.0,361.8
2022-09-01,Losartan Potassium,Zaart ,50mg,11506.0,6315.0,6014.0,11807.0,0,10.0,363.2
2022-10-01,Losartan Potassium,Zaart ,50mg,11807.0,6490.0,6181.0,12116.0,0,9.0,365.1
2022-11-01,Losartan Potassium,Zaart ,50mg,12116.0,5203.0,4955.0,12364.0,0,12.0,366.5
2022-12-01,Losartan Potassium,Zaart ,50mg,12364.0,7805.0,7433.0,12736.0,0,13.0,368.2
2023-01-01,Losartan Potassium,Zaart ,50mg,12736.0,8910.0,8486.0,13160.0,0,14.0,365.4
2023-02-01,Losartan Potassium,Zaart ,50mg,13160.0,6397.0,6092.0,13465.0,0,12.0,362.1
2023-03-01,Losartan Potassium,Zaart ,50mg,13465.0,7436.0,7082.0,13819.0,0,11.0,340.5
2023-04-01,Losartan Potassium,Zaart ,50mg,13819.0,6859.0,6532.0,14146.0,0,15.0,325.2
2023-05-01,Losartan Potassium,Zaart ,50mg,14146.0,6894.0,6566.0,14474.0,0,8.0,315.8
2023-06-01,Losartan Potassium,Zaart ,50mg,14474.0,7765.0,7395.0,14844.0,0,9.0,310.4
2023-07-01,Losartan Potassium,Zaart ,50mg,14844.0,5446.0,5187.0,15103.0,0,7.0,312.1
2023-08-01,Losartan Potassium,Zaart ,50mg,15103.0,7981.0,7601.0,15483.0,0,8.0,315.6
2023-09-01,Losartan Potassium,Zaart ,50mg,15483.0,8131.0,7744.0,15870.0,0,7.0,318.9
2023-10-01,Losartan Potassium,Zaart ,50mg,15870.0,7140.0,6800.0,16210.0,0,10.0,320.5
2023-11-01,Losartan Potassium,Zaart ,50mg,16210.0,5314.0,5061.0,16463.0,0,11.0,322.1
2023-12-01,Losartan Potassium,Zaart ,50mg,16463.0,6962.0,6630.0,16795.0,0,9.0,324.5
2024-01-01,Losartan Potassium,Zaart ,50mg,16795.0,10167.0,9683.0,17279.0,0,10.0,323.8
2024-02-01,Losartan Potassium,Zaart ,50mg,17279.0,5751.0,5477.0,17553.0,0,12.0,318.2
2024-03-01,Losartan Potassium,Zaart ,50mg,17553.0,8393.0,7993.0,17953.0,0,14.0,310.5
2024-04-01,Losartan Potassium,Zaart ,50mg,17953.0,7359.0,7009.0,18303.0,0,15.0,305.1
2024-05-01,Losartan Potassium,Zaart ,50mg,18303.0,9680.0,9219.0,18764.0,0,18.0,302.4
2024-06-01,Losartan Potassium,Zaart ,50mg,18764.0,7494.0,7137.0,19121.0,0,12.0,300.8
2024-07-01,Losartan Potassium,Zaart ,50mg,19121.0,8517.0,8111.0,19527.0,0,10.0,304.5
2024-08-01,Losartan Potassium,Zaart ,50mg,19527.0,8530.0,8124.0,19933.0,0,9.0,302.1
2024-09-01,Losartan Potassium,Zaart ,50mg,19933.0,10296.0,9806.0,20423.0,0,11.0,300.5
2024-10-01,Losartan Potassium,Zaart ,50mg,20423.0,7743.0,7374.0,20792.0,0,10.0,305.8
2024-11-01,Losartan Potassium,Zaart ,50mg,20792.0,8781.0,8363.0,21210.0,0,9.0,310.2
2024-12-01,Losartan Potassium,Zaart ,50mg,21210.0,6965.0,6633.0,21542.0,0,11.0,315.4
2025-01-01,Losartan Potassium,Zaart ,50mg,21542.0,10876.0,10358.0,22060.0,0,12.0,320.1
2025-02-01,Losartan Potassium,Zaart ,50mg,22060.0,8379.0,7980.0,22459.0,0,14.0,322.5
2025-03-01,Losartan Potassium,Zaart ,50mg,22459.0,8751.0,8334.0,22876.0,0,12.0,325.8
2025-04-01,Losartan Potassium,Zaart ,50mg,22876.0,9426.0,8977.0,23325.0,0,11.0,328.1
2025-05-01,Losartan Potassium,Zaart ,50mg,23325.0,0.0,6958.0,16367.0,0,0.0,330.4
2025-06-01,Losartan Potassium,Zaart ,50mg,16367.0,6693.0,6374.0,16686.0,0,14.0,332.1
2025-07-01,Losartan Potassium,Zaart ,50mg,16686.0,6712.0,6392.0,17006.0,0,15.0,335.2
2025-08-01,Losartan Potassium,Zaart ,50mg,17006.0,4705.0,4481.0,17230.0,0,12.0,338.5
2025-09-01,Losartan Potassium,Zaart ,50mg,17230.0,643.0,612.0,17261.0,0,10.0,340.2
2025-10-01,Losartan Potassium,Zaart ,50mg,17261.0,9780.0,9314.0,17727.0,0,11.0,342.1
2025-11-01,Losartan Potassium,Zaart ,50mg,17727.0,7386.0,7034.0,18079.0,0,13.0,345.5
2025-12-01,Losartan Potassium,Zaart ,50mg,18079.0,8007.0,7626.0,18460.0,0,14.0,348.9
2026-01-01,Losartan Potassium,Zaart ,50mg,18460.0,27852.0,26526.0,6934.0,0,15.0,310.5
2020-01-01,Losartan Potassium,Repace ,50mg,1000.0,7071.0,6734.0,1337.0,0,7.0,181.3
2020-02-01,Losartan Potassium,Repace ,50mg,1337.0,6828.0,6503.0,1662.0,0,8.0,181.5
2020-03-01,Losartan Potassium,Repace ,50mg,1662.0,11574.0,11023.0,2213.0,0,6.0,185.3
2020-04-01,Losartan Potassium,Repace ,50mg,2213.0,8657.0,8245.0,2625.0,0,9.0,192.5
2020-05-01,Losartan Potassium,Repace ,50mg,2625.0,7294.0,6947.0,2972.0,0,7.0,188.2
2020-06-01,Losartan Potassium,Repace ,50mg,2972.0,9081.0,8649.0,3404.0,0,10.0,186.4
2020-07-01,Losartan Potassium,Repace ,50mg,3404.0,7515.0,7157.0,3762.0,0,8.0,185.9
2020-08-01,Losartan Potassium,Repace ,50mg,3762.0,7121.0,6782.0,4101.0,0,7.0,184.2
2020-09-01,Losartan Potassium,Repace ,50mg,4101.0,7905.0,7529.0,4477.0,0,9.0,184.8
2020-10-01,Losartan Potassium,Repace ,50mg,4477.0,6010.0,5724.0,4763.0,0,6.0,184.5
2020-11-01,Losartan Potassium,Repace ,50mg,4763.0,7898.0,7522.0,5139.0,0,8.0,185.1
2020-12-01,Losartan Potassium,Repace ,50mg,5139.0,10412.0,9916.0,5635.0,0,11.0,186.7
2021-01-01,Losartan Potassium,Repace ,50mg,5635.0,8786.0,8368.0,6053.0,0,9.0,190.2
2021-02-01,Losartan Potassium,Repace ,50mg,6053.0,8067.0,7683.0,6437.0,0,10.0,194.5
2021-03-01,Losartan Potassium,Repace ,50mg,6437.0,8122.0,7735.0,6824.0,0,12.0,198.1
2021-04-01,Losartan Potassium,Repace ,50mg,6824.0,8298.0,7903.0,7219.0,0,8.0,201.3
2021-05-01,Losartan Potassium,Repace ,50mg,7219.0,8391.0,7991.0,7619.0,0,11.0,200.5
2021-06-01,Losartan Potassium,Repace ,50mg,7619.0,8008.0,7627.0,8000.0,0,7.0,201.8
2021-07-01,Losartan Potassium,Repace ,50mg,8000.0,9384.0,8937.0,8447.0,0,9.0,202.4
2021-08-01,Losartan Potassium,Repace ,50mg,8447.0,6107.0,5816.0,8738.0,0,8.0,203.1
2021-09-01,Losartan Potassium,Repace ,50mg,8738.0,8853.0,8431.0,9160.0,0,10.0,203.5
2021-10-01,Losartan Potassium,Repace ,50mg,9160.0,7378.0,7027.0,9511.0,0,12.0,203.2
2021-11-01,Losartan Potassium,Repace ,50mg,9511.0,8487.0,8083.0,9915.0,0,7.0,203.8
2021-12-01,Losartan Potassium,Repace ,50mg,9915.0,7065.0,6729.0,10251.0,0,13.0,204.5
2022-01-01,Losartan Potassium,Repace ,50mg,10251.0,10706.0,10196.0,10761.0,0,14.0,205.1
2022-02-01,Losartan Potassium,Repace ,50mg,10761.0,11017.0,10492.0,11286.0,0,11.0,208.4
2022-03-01,Losartan Potassium,Repace ,50mg,11286.0,10835.0,10319.0,11802.0,0,15.0,290.5
2022-04-01,Losartan Potassium,Repace ,50mg,11802.0,7529.0,7170.0,12161.0,0,18.0,320.1
2022-05-01,Losartan Potassium,Repace ,50mg,12161.0,10568.0,10065.0,12664.0,0,14.0,355.4
2022-06-01,Losartan Potassium,Repace ,50mg,12664.0,9642.0,9183.0,13123.0,0,12.0,360.2
2022-07-01,Losartan Potassium,Repace ,50mg,13123.0,6883.0,6555.0,13451.0,0,11.0,362.5
2022-08-01,Losartan Potassium,Repace ,50mg,13451.0,8448.0,8046.0,13853.0,0,15.0,361.8
2022-09-01,Losartan Potassium,Repace ,50mg,13853.0,8797.0,8378.0,14272.0,0,10.0,363.2
2022-10-01,Losartan Potassium,Repace ,50mg,14272.0,9091.0,8658.0,14705.0,0,9.0,365.1
2022-11-01,Losartan Potassium,Repace ,50mg,14705.0,8819.0,8399.0,15125.0,0,12.0,366.5
2022-12-01,Losartan Potassium,Repace ,50mg,15125.0,9359.0,8913.0,15571.0,0,13.0,368.2
2023-01-01,Losartan Potassium,Repace ,50mg,15571.0,11715.0,11157.0,16129.0,0,14.0,365.4
2023-02-01,Losartan Potassium,Repace ,50mg,16129.0,11760.0,11200.0,16689.0,0,12.0,362.1
2023-03-01,Losartan Potassium,Repace ,50mg,16689.0,6534.0,6223.0,17000.0,0,11.0,340.5
2023-04-01,Losartan Potassium,Repace ,50mg,17000.0,0.0,9187.0,7813.0,0,0.0,325.2
2023-05-01,Losartan Potassium,Repace ,50mg,7813.0,9748.0,9284.0,8277.0,0,10.0,315.8
2023-06-01,Losartan Potassium,Repace ,50mg,8277.0,7470.0,7114.0,8633.0,0,9.0,310.4
2023-07-01,Losartan Potassium,Repace ,50mg,8633.0,9510.0,9057.0,9086.0,0,11.0,312.1
2023-08-01,Losartan Potassium,Repace ,50mg,9086.0,10948.0,10427.0,9607.0,0,12.0,315.6
2023-09-01,Losartan Potassium,Repace ,50mg,9607.0,7577.0,7216.0,9968.0,0,7.0,318.9
2023-10-01,Losartan Potassium,Repace ,50mg,9968.0,9417.0,8969.0,10416.0,0,10.0,320.5
2023-11-01,Losartan Potassium,Repace ,50mg,10416.0,8015.0,7633.0,10798.0,0,11.0,322.1
2023-12-01,Losartan Potassium,Repace ,50mg,10798.0,8672.0,8259.0,11211.0,0,9.0,324.5
2024-01-01,Losartan Potassium,Repace ,50mg,11211.0,12550.0,11952.0,11809.0,0,10.0,323.8
2024-02-01,Losartan Potassium,Repace ,50mg,11809.0,9657.0,9197.0,12269.0,0,12.0,318.2
2024-03-01,Losartan Potassium,Repace ,50mg,12269.0,11528.0,10979.0,12818.0,0,14.0,310.5
2024-04-01,Losartan Potassium,Repace ,50mg,12818.0,8181.0,7791.0,13208.0,0,15.0,305.1
2024-05-01,Losartan Potassium,Repace ,50mg,13208.0,14146.0,13472.0,13882.0,0,18.0,302.4
2024-06-01,Losartan Potassium,Repace ,50mg,13882.0,11386.0,10844.0,14424.0,0,12.0,300.8
2024-07-01,Losartan Potassium,Repace ,50mg,14424.0,9767.0,9302.0,14889.0,0,10.0,304.5
2024-08-01,Losartan Potassium,Repace ,50mg,14889.0,10597.0,10092.0,15394.0,0,9.0,302.1
2024-09-01,Losartan Potassium,Repace ,50mg,15394.0,7728.0,7360.0,15762.0,0,11.0,300.5
2024-10-01,Losartan Potassium,Repace ,50mg,15762.0,11447.0,10902.0,16307.0,0,10.0,305.8
2024-11-01,Losartan Potassium,Repace ,50mg,16307.0,9378.0,8931.0,16754.0,0,9.0,310.2
2024-12-01,Losartan Potassium,Repace ,50mg,16754.0,9960.0,9486.0,17228.0,0,11.0,315.4
2025-01-01,Losartan Potassium,Repace ,50mg,17228.0,10000.0,9524.0,17704.0,0,12.0,320.1
2025-02-01,Losartan Potassium,Repace ,50mg,17704.0,10281.0,9791.0,18194.0,0,14.0,322.5
2025-03-01,Losartan Potassium,Repace ,50mg,18194.0,12781.0,12172.0,18803.0,0,12.0,325.8
2025-04-01,Losartan Potassium,Repace ,50mg,18803.0,12051.0,11477.0,19377.0,0,11.0,328.1
2025-05-01,Losartan Potassium,Repace ,50mg,19377.0,0.0,12029.0,7348.0,0,0.0,330.4
2025-06-01,Losartan Potassium,Repace ,50mg,7348.0,7385.0,7033.0,7700.0,0,14.0,332.1
2025-07-01,Losartan Potassium,Repace ,50mg,7700.0,5037.0,4797.0,7940.0,0,15.0,335.2
2025-08-01,Losartan Potassium,Repace ,50mg,7940.0,1387.0,1321.0,8006.0,0,12.0,338.5
2025-09-01,Losartan Potassium,Repace ,50mg,8006.0,16640.0,15848.0,8798.0,0,10.0,340.2
2025-10-01,Losartan Potassium,Repace ,50mg,8798.0,26472.0,25211.0,10059.0,0,9.0,342.1
2025-11-01,Losartan Potassium,Repace ,50mg,10059.0,13286.0,12653.0,10692.0,0,13.0,345.5
2025-12-01,Losartan Potassium,Repace ,50mg,10692.0,5917.0,5635.0,10973.0,0,14.0,348.9
2026-01-01,Losartan Potassium,Repace ,50mg,10973.0,9769.0,9304.0,11439.0,0,10.0,310.5
2020-01-01,Losartan Potassium,Losacar ,50mg,1000.0,6042.0,5754.0,1288.0,0,11.0,181.3
2020-02-01,Losartan Potassium,Losacar ,50mg,1288.0,5603.0,5336.0,1555.0,0,9.0,181.5
2020-03-01,Losartan Potassium,Losacar ,50mg,1555.0,5485.0,5224.0,1816.0,0,12.0,185.3
2020-04-01,Losartan Potassium,Losacar ,50mg,1816.0,4605.0,4386.0,2035.0,0,10.0,192.5
2020-05-01,Losartan Potassium,Losacar ,50mg,2035.0,4165.0,3967.0,2233.0,0,8.0,188.2
2020-06-01,Losartan Potassium,Losacar ,50mg,2233.0,4293.0,4089.0,2437.0,0,13.0,186.4
2020-07-01,Losartan Potassium,Losacar ,50mg,2437.0,3980.0,3790.0,2627.0,0,7.0,185.9
2020-08-01,Losartan Potassium,Losacar ,50mg,2627.0,5520.0,5257.0,2890.0,0,10.0,184.2
2020-09-01,Losartan Potassium,Losacar ,50mg,2890.0,5488.0,5227.0,3151.0,0,9.0,184.8
2020-10-01,Losartan Potassium,Losacar ,50mg,3151.0,5357.0,5102.0,3406.0,0,12.0,184.5
2020-11-01,Losartan Potassium,Losacar ,50mg,3406.0,3713.0,3536.0,3583.0,0,8.0,185.1
2020-12-01,Losartan Potassium,Losacar ,50mg,3583.0,4753.0,4527.0,3809.0,0,14.0,186.7
2021-01-01,Losartan Potassium,Losacar ,50mg,3809.0,6607.0,6292.0,4124.0,0,11.0,190.2
2021-02-01,Losartan Potassium,Losacar ,50mg,4124.0,4877.0,4645.0,4356.0,0,10.0,194.5
2021-03-01,Losartan Potassium,Losacar ,50mg,4356.0,5495.0,5233.0,4618.0,0,12.0,198.1
2021-04-01,Losartan Potassium,Losacar ,50mg,4618.0,4131.0,3934.0,4815.0,0,9.0,201.3
2021-05-01,Losartan Potassium,Losacar ,50mg,4815.0,6304.0,6004.0,5115.0,0,13.0,200.5
2021-06-01,Losartan Potassium,Losacar ,50mg,5115.0,5079.0,4837.0,5357.0,0,11.0,201.8
2021-07-01,Losartan Potassium,Losacar ,50mg,5357.0,5636.0,5368.0,5625.0,0,10.0,202.4
2021-08-01,Losartan Potassium,Losacar ,50mg,5625.0,8013.0,7631.0,6007.0,0,14.0,203.1
2021-09-01,Losartan Potassium,Losacar ,50mg,6007.0,7404.0,7051.0,6360.0,0,8.0,203.5
2021-10-01,Losartan Potassium,Losacar ,50mg,6360.0,5799.0,5523.0,6636.0,0,12.0,203.2
2021-11-01,Losartan Potassium,Losacar ,50mg,6636.0,5614.0,5347.0,6903.0,0,10.0,203.8
2021-12-01,Losartan Potassium,Losacar ,50mg,6903.0,5791.0,5515.0,7179.0,0,11.0,204.5
2022-01-01,Losartan Potassium,Losacar ,50mg,7179.0,6396.0,6091.0,7484.0,0,14.0,205.1
2022-02-01,Losartan Potassium,Losacar ,50mg,7484.0,5628.0,5360.0,7752.0,0,9.0,208.4
2022-03-01,Losartan Potassium,Losacar ,50mg,7752.0,5205.0,4957.0,8000.0,0,13.0,290.5
2022-04-01,Losartan Potassium,Losacar ,50mg,8000.0,6729.0,6409.0,8320.0,0,12.0,320.1
2022-05-01,Losartan Potassium,Losacar ,50mg,8320.0,5299.0,5047.0,8572.0,0,10.0,355.4
2022-06-01,Losartan Potassium,Losacar ,50mg,8572.0,7775.0,7405.0,8942.0,0,11.0,360.2
2022-07-01,Losartan Potassium,Losacar ,50mg,8942.0,5804.0,5528.0,9218.0,0,14.0,362.5
2022-08-01,Losartan Potassium,Losacar ,50mg,9218.0,7839.0,7466.0,9591.0,0,9.0,361.8
2022-09-01,Losartan Potassium,Losacar ,50mg,9591.0,6602.0,6288.0,9905.0,0,12.0,363.2
2022-10-01,Losartan Potassium,Losacar ,50mg,9905.0,7445.0,7090.0,10260.0,0,10.0,365.1
2022-11-01,Losartan Potassium,Losacar ,50mg,10260.0,5841.0,5563.0,10538.0,0,11.0,366.5
2022-12-01,Losartan Potassium,Losacar ,50mg,10538.0,5676.0,5406.0,10808.0,0,8.0,368.2
2023-01-01,Losartan Potassium,Losacar ,50mg,10808.0,6736.0,6415.0,11129.0,0,13.0,365.4
2023-02-01,Losartan Potassium,Losacar ,50mg,11129.0,7037.0,6702.0,11464.0,0,10.0,362.1
2023-03-01,Losartan Potassium,Losacar ,50mg,11464.0,5896.0,5615.0,11745.0,0,11.0,340.5
2023-04-01,Losartan Potassium,Losacar ,50mg,11745.0,0.0,4499.0,7246.0,0,0.0,325.2
2023-05-01,Losartan Potassium,Losacar ,50mg,7246.0,4664.0,4442.0,7468.0,0,10.0,315.8
2023-06-01,Losartan Potassium,Losacar ,50mg,7468.0,4718.0,4493.0,7693.0,0,11.0,310.4
2023-07-01,Losartan Potassium,Losacar ,50mg,7693.0,4661.0,4439.0,7915.0,0,8.0,312.1
2023-08-01,Losartan Potassium,Losacar ,50mg,7915.0,6470.0,6162.0,8223.0,0,13.0,315.6
2023-09-01,Losartan Potassium,Losacar ,50mg,8223.0,7860.0,7486.0,8597.0,0,12.0,318.9
2023-10-01,Losartan Potassium,Losacar ,50mg,8597.0,6823.0,6498.0,8922.0,0,10.0,320.5
2023-11-01,Losartan Potassium,Losacar ,50mg,8922.0,4922.0,4688.0,9156.0,0,11.0,322.1
2023-12-01,Losartan Potassium,Losacar ,50mg,9156.0,6654.0,6337.0,9473.0,0,14.0,324.5
2024-01-01,Losartan Potassium,Losacar ,50mg,9473.0,6510.0,6200.0,9783.0,0,9.0,323.8
